0,17.0857
0.001,17.0857
0.009948718,16.2064
0.018897436,15.8295
0.027846154,15.7039
0.036794872,15.7039
0.04574359,15.8295
0.054692308,15.8295
0.063641026,15.8295
0.072589744,15.9551
0.081538462,15.9551
0.090487179,15.9551
0.099435897,15.9551
0.108384615,15.9551
0.117333333,15.9551
0.126282051,15.9551
0.135230769,15.9551
0.144179487,16.0808
0.153128205,16.0808
0.162076923,16.0808
0.171025641,16.0808
0.179974359,16.0808
0.188923077,16.0808
0.197871795,16.0808
0.206820513,0
0.215769231,0
0.224717949,0
0.233666667,0
0.242615385,0
0.251564103,0
0.260512821,0
0.269461538,0
0.278410256,0
0.287358974,0
0.296307692,0
0.30525641,0
0.314205128,0
0.323153846,0
0.332102564,0
0.341051282,0
0.35,0
