0,10.5533
0.001,10.5533
0.009948718,9.7996
0.018897436,9.2971
0.027846154,9.0459
0.036794872,9.0459
0.04574359,9.0459
0.054692308,9.0459
0.063641026,9.0459
0.072589744,9.1715
0.081538462,9.1715
0.090487179,9.1715
0.099435897,9.1715
0.108384615,9.1715
0.117333333,9.2971
0.126282051,9.2971
0.135230769,9.2971
0.144179487,9.2971
0.153128205,9.2971
0.162076923,9.2971
0.171025641,9.2971
0.179974359,9.2971
0.188923077,0.1266
0.197871795,0
0.206820513,0
0.215769231,0
0.224717949,0
0.233666667,0
0.242615385,0
0.251564103,0
0.260512821,0
0.269461538,0
0.278410256,0
0.287358974,0
0.296307692,0
0.30525641,0
0.314205128,0
0.323153846,0
0.332102564,0
0.341051282,0
0.35,0
