42.0,-11.278287466635547
52.0,-11.278729950335965
62.0,-11.279201305743742
72.0,-11.27970097339241
82.0,-11.28022834227109
92.0,-11.28078275442701
102.0,-11.281363509796277
112.0,-11.281969871211613
122.0,-11.282601069540124
132.0,-11.28325630890223
142.0,-11.283934771926168
152.0,-11.284635624993914
162.0,-11.285358023437793
172.0,-11.286101116651714
182.0,-11.286864053083505
192.0,-11.287645985081758
202.0,-11.288446073574125
212.0,-11.289263492560536
222.0,-11.290097433409477
232.0,-11.290947108951801
242.0,-11.291811757372448
252.0,-11.292690645906056
262.0,-11.29358307434837
272.0,-11.294488378400368
282.0,-11.295405932871494
292.0,-11.29633515476859
302.0,-11.297275506310902
312.0,-11.298226497912347
322.0,-11.299187691182208
332.0,-11.300158702005987
342.0,-11.301139203772612
352.0,-11.302128930830351
362.0,-11.303127682263016
372.0,-11.304135326097041
382.0,-11.305151804064637
392.0,-11.30617713707534
402.0,-11.307211431574546
412.0,-11.308254887004244
422.0,-11.309307804621337
432.0,-11.310370597993698
442.0,-11.311443805549592
452.0,-11.31252810566411
462.0,-11.313624334857487
472.0,-11.314733509848672
482.0,-11.315856854378453
492.0,-11.316995831971651
502.0,-11.318152186123362
512.0,-11.319327989818309
522.0,-11.320525706852122
532.0,-11.321748268172527
542.0,-11.322999167468247
552.0,-11.324282581610476
562.0,-11.325603523440753
572.0,-11.326968037021667
582.0,-11.328383449152478
592.0,-11.329858696174368
602.0,-11.331404752608044
612.0,-11.3330351991095
622.0,-11.334766983403842
632.0,-11.336621452119825
642.0,-11.338625768444455
652.0,-11.340814887923557
662.0,-11.343234355460986
672.0,-11.345944332759327
682.0,-11.349025505727536
692.0,-11.352587924124535
702.0,-11.3567845127204
712.0,-11.361832179188827
722.0,-11.368045486318293
732.0,-11.375891237448545
742.0,-2.5727398901131124
752.0,8.857049851398319
762.0,21.456721104690274
772.0,34.775558048672565
782.0,47.71351132950848
792.0,58.28996361428101
802.0,63.977804461711074
812.0,62.99084005202603
822.0,55.53814700623086
832.0,43.53467340623754
842.0,29.286367214016977
852.0,14.58414538232486
862.0,0.5157903658208753
872.0,-11.281114352708526
882.0,-11.27848079339343
892.0,-11.276798793696706
902.0,-11.275576005027673
912.0,-11.27454449111475
922.0,-11.273554467781697
932.0,-11.272519881540518
942.0,-11.271389615829605
952.0,-11.270131765555279
962.0,-11.268724774216093
972.0,-11.26715226462666
982.0,-11.265399890811798
992.0,-11.263453297926604
1002.0,-11.261296671519812
