0,20
0.001,20
0.009948718,20
0.018897436,20
0.027846154,20
0.036794872,20
0.04574359,20
0.054692308,20
0.063641026,20
0.072589744,20
0.081538462,20
0.090487179,20
0.099435897,20
0.108384615,20
0.117333333,20
0.126282051,20
0.135230769,20
0.144179487,20
0.153128205,20
0.162076923,20
0.171025641,20
0.179974359,20
0.188923077,20
0.197871795,20
0.206820513,20
0.215769231,20
0.224717949,20
0.233666667,20
0.242615385,0
0.251564103,0
0.260512821,0
0.269461538,0
0.278410256,0
0.287358974,0
0.296307692,0
0.30525641,0
0.314205128,0
0.323153846,0
0.332102564,0
0.341051282,0
0.35,0
